season,team_page,player_link,playername,birth,pos,ht,wt,experience
2025,/teams/GSW/2025.html,/players/a/anderky01.html,Kyle Anderson,us,PF,6-9,230,10
2025,/teams/GSW/2025.html,/players/a/anderky01.html,Kyle Anderson,us,PF,6-9,230,10
2025,/teams/GSW/2025.html,/players/a/anderky01.html,Kyle Anderson,us,PF,6-9,230,10
2025,/teams/GSW/2025.html,/players/a/anderky01.html,Kyle Anderson,us,PF,6-9,230,10
2025,/teams/GSW/2025.html,/players/a/anderky01.html,Kyle Anderson,us,PF,6-9,230,10
2025,/teams/GSW/2025.html,/players/a/anderky01.html,Kyle Anderson,us,PF,6-9,230,10
2025,/teams/GSW/2025.html,/players/a/anderky01.html,Kyle Anderson,us,PF,6-9,230,10
2025,/teams/GSW/2025.html,/players/a/anderky01.html,Kyle Anderson,us,PF,6-9,230,10
2025,/teams/GSW/2025.html,/players/a/anderky01.html,Kyle Anderson,us,PF,6-9,230,10
2025,/teams/GSW/2025.html,/players/a/anderky01.html,Kyle Anderson,us,PF,6-9,230,10
2025,/teams/GSW/2025.html,/players/a/anderky01.html,Kyle Anderson,us,PF,6-9,230,10
2025,/teams/GSW/2025.html,/players/a/anderky01.html,Kyle Anderson,us,PF,6-9,230,10
2025,/teams/GSW/2025.html,/players/a/anderky01.html,Kyle Anderson,us,PF,6-9,230,10
2025,/teams/GSW/2025.html,/players/a/anderky01.html,Kyle Anderson,us,PF,6-9,230,10
2025,/teams/GSW/2025.html,/players/a/anderky01.html,Kyle Anderson,us,PF,6-9,230,10
2025,/teams/GSW/2025.html,/players/a/anderky01.html,Kyle Anderson,us,PF,6-9,230,10
2025,/teams/GSW/2025.html,/players/a/anderky01.html,Kyle Anderson,us,PF,6-9,230,10
2025,/teams/GSW/2025.html,/players/a/anderky01.html,Kyle Anderson,us,PF,6-9,230,10
2025,/teams/GSW/2025.html,/players/a/anderky01.html,Kyle Anderson,us,PF,6-9,230,10
2025,/teams/GSW/2025.html,/players/a/anderky01.html,Kyle Anderson,us,PF,6-9,230,10
2025,/teams/GSW/2025.html,/players/a/anderky01.html,Kyle Anderson,us,PF,6-9,230,10
2025,/teams/GSW/2025.html,/players/a/anderky01.html,Kyle Anderson,us,PF,6-9,230,10
2025,/teams/GSW/2025.html,/players/a/anderky01.html,Kyle Anderson,us,PF,6-9,230,10
2025,/teams/SAS/2025.html,/players/b/barneha02.html,Harrison Barnes,us,PF,6-8,225,12
2025,/teams/SAS/2025.html,/players/b/barneha02.html,Harrison Barnes,us,PF,6-8,225,12
2025,/teams/SAS/2025.html,/players/b/barneha02.html,Harrison Barnes,us,PF,6-8,225,12
2025,/teams/SAS/2025.html,/players/b/barneha02.html,Harrison Barnes,us,PF,6-8,225,12
2025,/teams/SAS/2025.html,/players/b/barneha02.html,Harrison Barnes,us,PF,6-8,225,12
2025,/teams/SAS/2025.html,/players/b/barneha02.html,Harrison Barnes,us,PF,6-8,225,12
2025,/teams/SAS/2025.html,/players/b/barneha02.html,Harrison Barnes,us,PF,6-8,225,12
2025,/teams/SAS/2025.html,/players/b/barneha02.html,Harrison Barnes,us,PF,6-8,225,12
2025,/teams/SAS/2025.html,/players/b/barneha02.html,Harrison Barnes,us,PF,6-8,225,12
2025,/teams/SAS/2025.html,/players/b/barneha02.html,Harrison Barnes,us,PF,6-8,225,12
2025,/teams/SAS/2025.html,/players/b/barneha02.html,Harrison Barnes,us,PF,6-8,225,12
2025,/teams/SAS/2025.html,/players/b/barneha02.html,Harrison Barnes,us,PF,6-8,225,12
2025,/teams/SAS/2025.html,/players/b/barneha02.html,Harrison Barnes,us,PF,6-8,225,12
2025,/teams/SAS/2025.html,/players/b/barneha02.html,Harrison Barnes,us,PF,6-8,225,12
2025,/teams/SAS/2025.html,/players/b/barneha02.html,Harrison Barnes,us,PF,6-8,225,12
2025,/teams/SAS/2025.html,/players/b/barneha02.html,Harrison Barnes,us,PF,6-8,225,12
2025,/teams/SAS/2025.html,/players/b/barneha02.html,Harrison Barnes,us,PF,6-8,225,12
2025,/teams/SAS/2025.html,/players/b/barneha02.html,Harrison Barnes,us,PF,6-8,225,12
2025,/teams/SAS/2025.html,/players/b/barneha02.html,Harrison Barnes,us,PF,6-8,225,12
2025,/teams/SAS/2025.html,/players/b/barneha02.html,Harrison Barnes,us,PF,6-8,225,12
2025,/teams/SAS/2025.html,/players/b/barneha02.html,Harrison Barnes,us,PF,6-8,225,12
2025,/teams/DAL/2025.html,/players/b/brownmo01.html,Moses Brown,us,C,7-2,245,5
2025,/teams/DAL/2025.html,/players/b/brownmo01.html,Moses Brown,us,C,7-2,245,5
2025,/teams/DAL/2025.html,/players/b/brownmo01.html,Moses Brown,us,C,7-2,245,5
2025,/teams/DAL/2025.html,/players/b/brownmo01.html,Moses Brown,us,C,7-2,245,5
2025,/teams/DAL/2025.html,/players/b/brownmo01.html,Moses Brown,us,C,7-2,245,5
2025,/teams/DAL/2025.html,/players/b/brownmo01.html,Moses Brown,us,C,7-2,245,5
2025,/teams/DAL/2025.html,/players/b/brownmo01.html,Moses Brown,us,C,7-2,245,5
2025,/teams/DAL/2025.html,/players/b/brownmo01.html,Moses Brown,us,C,7-2,245,5
2025,/teams/DAL/2025.html,/players/b/brownmo01.html,Moses Brown,us,C,7-2,245,5
2025,/teams/DAL/2025.html,/players/b/brownmo01.html,Moses Brown,us,C,7-2,245,5
2025,/teams/DAL/2025.html,/players/b/brownmo01.html,Moses Brown,us,C,7-2,245,5
2025,/teams/DAL/2025.html,/players/b/brownmo01.html,Moses Brown,us,C,7-2,245,5
2025,/teams/DAL/2025.html,/players/b/brownmo01.html,Moses Brown,us,C,7-2,245,5
2025,/teams/DAL/2025.html,/players/b/brownmo01.html,Moses Brown,us,C,7-2,245,5
2025,/teams/DAL/2025.html,/players/b/brownmo01.html,Moses Brown,us,C,7-2,245,5
2025,/teams/DAL/2025.html,/players/b/brownmo01.html,Moses Brown,us,C,7-2,245,5
2025,/teams/DAL/2025.html,/players/b/brownmo01.html,Moses Brown,us,C,7-2,245,5
2025,/teams/DAL/2025.html,/players/b/brownmo01.html,Moses Brown,us,C,7-2,245,5
2025,/teams/DAL/2025.html,/players/b/brownmo01.html,Moses Brown,us,C,7-2,245,5
2025,/teams/DAL/2025.html,/players/b/brownmo01.html,Moses Brown,us,C,7-2,245,5
2025,/teams/DAL/2025.html,/players/b/brownmo01.html,Moses Brown,us,C,7-2,245,5
2025,/teams/DAL/2025.html,/players/b/brownmo01.html,Moses Brown,us,C,7-2,245,5
2025,/teams/DAL/2025.html,/players/b/brownmo01.html,Moses Brown,us,C,7-2,245,5
2025,/teams/DAL/2025.html,/players/b/brownmo01.html,Moses Brown,us,C,7-2,245,5
2025,/teams/HOU/2025.html,/players/a/adamsst01.html,Steven Adams,nz,C,6-11,265,10
2025,/teams/HOU/2025.html,/players/a/adamsst01.html,Steven Adams,nz,C,6-11,265,10
2025,/teams/HOU/2025.html,/players/a/adamsst01.html,Steven Adams,nz,C,6-11,265,10
2025,/teams/HOU/2025.html,/players/a/adamsst01.html,Steven Adams,nz,C,6-11,265,10
2025,/teams/HOU/2025.html,/players/a/adamsst01.html,Steven Adams,nz,C,6-11,265,10
2025,/teams/HOU/2025.html,/players/a/adamsst01.html,Steven Adams,nz,C,6-11,265,10
2025,/teams/HOU/2025.html,/players/a/adamsst01.html,Steven Adams,nz,C,6-11,265,10
2025,/teams/HOU/2025.html,/players/a/adamsst01.html,Steven Adams,nz,C,6-11,265,10
2025,/teams/HOU/2025.html,/players/a/adamsst01.html,Steven Adams,nz,C,6-11,265,10
2025,/teams/HOU/2025.html,/players/a/adamsst01.html,Steven Adams,nz,C,6-11,265,10
2025,/teams/HOU/2025.html,/players/a/adamsst01.html,Steven Adams,nz,C,6-11,265,10
2025,/teams/HOU/2025.html,/players/a/adamsst01.html,Steven Adams,nz,C,6-11,265,10
2025,/teams/HOU/2025.html,/players/a/adamsst01.html,Steven Adams,nz,C,6-11,265,10
2025,/teams/HOU/2025.html,/players/a/adamsst01.html,Steven Adams,nz,C,6-11,265,10
2025,/teams/HOU/2025.html,/players/a/adamsst01.html,Steven Adams,nz,C,6-11,265,10
2025,/teams/HOU/2025.html,/players/a/adamsst01.html,Steven Adams,nz,C,6-11,265,10
2025,/teams/HOU/2025.html,/players/a/adamsst01.html,Steven Adams,nz,C,6-11,265,10
2025,/teams/HOU/2025.html,/players/a/adamsst01.html,Steven Adams,nz,C,6-11,265,10
2025,/teams/MIN/2025.html,/players/a/alexani01.html,Nickeil Alexander-Walker,ca,SG,6-5,205,5
2025,/teams/MIN/2025.html,/players/a/alexani01.html,Nickeil Alexander-Walker,ca,SG,6-5,205,5
2025,/teams/MIN/2025.html,/players/a/alexani01.html,Nickeil Alexander-Walker,ca,SG,6-5,205,5
2025,/teams/MIN/2025.html,/players/a/alexani01.html,Nickeil Alexander-Walker,ca,SG,6-5,205,5
2025,/teams/MIN/2025.html,/players/a/alexani01.html,Nickeil Alexander-Walker,ca,SG,6-5,205,5
2025,/teams/MIN/2025.html,/players/a/alexani01.html,Nickeil Alexander-Walker,ca,SG,6-5,205,5
2025,/teams/MIN/2025.html,/players/a/alexani01.html,Nickeil Alexander-Walker,ca,SG,6-5,205,5
2025,/teams/MIN/2025.html,/players/a/alexani01.html,Nickeil Alexander-Walker,ca,SG,6-5,205,5
2025,/teams/MIN/2025.html,/players/a/alexani01.html,Nickeil Alexander-Walker,ca,SG,6-5,205,5
2025,/teams/MIN/2025.html,/players/a/alexani01.html,Nickeil Alexander-Walker,ca,SG,6-5,205,5
2025,/teams/MIN/2025.html,/players/a/alexani01.html,Nickeil Alexander-Walker,ca,SG,6-5,205,5
2025,/teams/MIN/2025.html,/players/a/alexani01.html,Nickeil Alexander-Walker,ca,SG,6-5,205,5
2025,/teams/MIN/2025.html,/players/a/alexani01.html,Nickeil Alexander-Walker,ca,SG,6-5,205,5
2025,/teams/MIN/2025.html,/players/a/alexani01.html,Nickeil Alexander-Walker,ca,SG,6-5,205,5
2025,/teams/MIN/2025.html,/players/a/alexani01.html,Nickeil Alexander-Walker,ca,SG,6-5,205,5
2025,/teams/MIN/2025.html,/players/a/alexani01.html,Nickeil Alexander-Walker,ca,SG,6-5,205,5
2025,/teams/MIN/2025.html,/players/a/alexani01.html,Nickeil Alexander-Walker,ca,SG,6-5,205,5
2025,/teams/MIN/2025.html,/players/a/alexani01.html,Nickeil Alexander-Walker,ca,SG,6-5,205,5
2025,/teams/MIN/2025.html,/players/a/alexani01.html,Nickeil Alexander-Walker,ca,SG,6-5,205,5
2025,/teams/MIN/2025.html,/players/a/alexani01.html,Nickeil Alexander-Walker,ca,SG,6-5,205,5
2025,/teams/DET/2025.html,/players/b/beaslma01.html,Malik Beasley,us,SG,6-4,187,8
2025,/teams/DET/2025.html,/players/b/beaslma01.html,Malik Beasley,us,SG,6-4,187,8
2025,/teams/DET/2025.html,/players/b/beaslma01.html,Malik Beasley,us,SG,6-4,187,8
2025,/teams/DET/2025.html,/players/b/beaslma01.html,Malik Beasley,us,SG,6-4,187,8
2025,/teams/DET/2025.html,/players/b/beaslma01.html,Malik Beasley,us,SG,6-4,187,8
2025,/teams/DET/2025.html,/players/b/beaslma01.html,Malik Beasley,us,SG,6-4,187,8
2025,/teams/DET/2025.html,/players/b/beaslma01.html,Malik Beasley,us,SG,6-4,187,8
2025,/teams/DET/2025.html,/players/b/beaslma01.html,Malik Beasley,us,SG,6-4,187,8
2025,/teams/DET/2025.html,/players/b/beaslma01.html,Malik Beasley,us,SG,6-4,187,8
2025,/teams/DET/2025.html,/players/b/beaslma01.html,Malik Beasley,us,SG,6-4,187,8
2025,/teams/DET/2025.html,/players/b/beaslma01.html,Malik Beasley,us,SG,6-4,187,8
2025,/teams/DET/2025.html,/players/b/beaslma01.html,Malik Beasley,us,SG,6-4,187,8
2025,/teams/DET/2025.html,/players/b/beaslma01.html,Malik Beasley,us,SG,6-4,187,8
2025,/teams/DET/2025.html,/players/b/beaslma01.html,Malik Beasley,us,SG,6-4,187,8
2025,/teams/DET/2025.html,/players/b/beaslma01.html,Malik Beasley,us,SG,6-4,187,8
2025,/teams/DET/2025.html,/players/b/beaslma01.html,Malik Beasley,us,SG,6-4,187,8
2025,/teams/DET/2025.html,/players/b/beaslma01.html,Malik Beasley,us,SG,6-4,187,8
2025,/teams/DET/2025.html,/players/b/beaslma01.html,Malik Beasley,us,SG,6-4,187,8
2025,/teams/DET/2025.html,/players/b/beaslma01.html,Malik Beasley,us,SG,6-4,187,8
2025,/teams/DET/2025.html,/players/b/beaslma01.html,Malik Beasley,us,SG,6-4,187,8
2025,/teams/DET/2025.html,/players/b/beaslma01.html,Malik Beasley,us,SG,6-4,187,8
2025,/teams/MIL/2025.html,/players/a/antetgi01.html,Giannis Antetokounmpo,gr,PF,6-11,242,11
2025,/teams/MIL/2025.html,/players/a/antetgi01.html,Giannis Antetokounmpo,gr,PF,6-11,242,11
2025,/teams/MIL/2025.html,/players/a/antetgi01.html,Giannis Antetokounmpo,gr,PF,6-11,242,11
2025,/teams/MIL/2025.html,/players/a/antetgi01.html,Giannis Antetokounmpo,gr,PF,6-11,242,11
2025,/teams/MIL/2025.html,/players/a/antetgi01.html,Giannis Antetokounmpo,gr,PF,6-11,242,11
2025,/teams/MIL/2025.html,/players/a/antetgi01.html,Giannis Antetokounmpo,gr,PF,6-11,242,11
2025,/teams/MIL/2025.html,/players/a/antetgi01.html,Giannis Antetokounmpo,gr,PF,6-11,242,11
2025,/teams/MIL/2025.html,/players/a/antetgi01.html,Giannis Antetokounmpo,gr,PF,6-11,242,11
2025,/teams/MIL/2025.html,/players/a/antetgi01.html,Giannis Antetokounmpo,gr,PF,6-11,242,11
2025,/teams/MIL/2025.html,/players/a/antetgi01.html,Giannis Antetokounmpo,gr,PF,6-11,242,11
2025,/teams/MIL/2025.html,/players/a/antetgi01.html,Giannis Antetokounmpo,gr,PF,6-11,242,11
2025,/teams/MIL/2025.html,/players/a/antetgi01.html,Giannis Antetokounmpo,gr,PF,6-11,242,11
2025,/teams/MIL/2025.html,/players/a/antetgi01.html,Giannis Antetokounmpo,gr,PF,6-11,242,11
2025,/teams/MIL/2025.html,/players/a/antetgi01.html,Giannis Antetokounmpo,gr,PF,6-11,242,11
2025,/teams/MIL/2025.html,/players/a/antetgi01.html,Giannis Antetokounmpo,gr,PF,6-11,242,11
2025,/teams/MIL/2025.html,/players/a/antetgi01.html,Giannis Antetokounmpo,gr,PF,6-11,242,11
2025,/teams/MIL/2025.html,/players/a/antetgi01.html,Giannis Antetokounmpo,gr,PF,6-11,242,11
2025,/teams/MIL/2025.html,/players/a/antetgi01.html,Giannis Antetokounmpo,gr,PF,6-11,242,11
2025,/teams/MIL/2025.html,/players/a/antetgi01.html,Giannis Antetokounmpo,gr,PF,6-11,242,11
2025,/teams/MIL/2025.html,/players/a/antetgi01.html,Giannis Antetokounmpo,gr,PF,6-11,242,11
2025,/teams/MIL/2025.html,/players/a/antetgi01.html,Giannis Antetokounmpo,gr,PF,6-11,242,11
2025,/teams/MIL/2025.html,/players/a/antetgi01.html,Giannis Antetokounmpo,gr,PF,6-11,242,11
2025,/teams/MIL/2025.html,/players/a/antetgi01.html,Giannis Antetokounmpo,gr,PF,6-11,242,11
2025,/teams/SAC/2025.html,/players/c/cartede02.html,Devin Carter,us,PG,6-2,195,R
2025,/teams/SAC/2025.html,/players/c/cartede02.html,Devin Carter,us,PG,6-2,195,R
2025,/teams/SAC/2025.html,/players/c/cartede02.html,Devin Carter,us,PG,6-2,195,R
2025,/teams/SAC/2025.html,/players/c/cartede02.html,Devin Carter,us,PG,6-2,195,R
2025,/teams/SAC/2025.html,/players/c/cartede02.html,Devin Carter,us,PG,6-2,195,R
2025,/teams/SAC/2025.html,/players/c/cartede02.html,Devin Carter,us,PG,6-2,195,R
2025,/teams/SAC/2025.html,/players/c/cartede02.html,Devin Carter,us,PG,6-2,195,R
2025,/teams/SAC/2025.html,/players/c/cartede02.html,Devin Carter,us,PG,6-2,195,R
2025,/teams/SAC/2025.html,/players/c/cartede02.html,Devin Carter,us,PG,6-2,195,R
2025,/teams/SAC/2025.html,/players/c/cartede02.html,Devin Carter,us,PG,6-2,195,R
2025,/teams/SAC/2025.html,/players/c/cartede02.html,Devin Carter,us,PG,6-2,195,R
2025,/teams/SAC/2025.html,/players/c/cartede02.html,Devin Carter,us,PG,6-2,195,R
2025,/teams/SAC/2025.html,/players/c/cartede02.html,Devin Carter,us,PG,6-2,195,R
2025,/teams/SAC/2025.html,/players/c/cartede02.html,Devin Carter,us,PG,6-2,195,R
2025,/teams/SAC/2025.html,/players/c/cartede02.html,Devin Carter,us,PG,6-2,195,R
2025,/teams/SAC/2025.html,/players/c/cartede02.html,Devin Carter,us,PG,6-2,195,R
2025,/teams/SAC/2025.html,/players/c/cartede02.html,Devin Carter,us,PG,6-2,195,R
2025,/teams/SAC/2025.html,/players/c/cartede02.html,Devin Carter,us,PG,6-2,195,R
2025,/teams/SAC/2025.html,/players/c/cartede02.html,Devin Carter,us,PG,6-2,195,R
2025,/teams/SAC/2025.html,/players/c/cartede02.html,Devin Carter,us,PG,6-2,195,R
2025,/teams/SAC/2025.html,/players/c/cartede02.html,Devin Carter,us,PG,6-2,195,R
2025,/teams/SAC/2025.html,/players/c/cartede02.html,Devin Carter,us,PG,6-2,195,R
2025,/teams/SAC/2025.html,/players/c/cartede02.html,Devin Carter,us,PG,6-2,195,R
2025,/teams/SAC/2025.html,/players/c/cartede02.html,Devin Carter,us,PG,6-2,195,R
2025,/teams/SAC/2025.html,/players/c/cartede02.html,Devin Carter,us,PG,6-2,195,R
2025,/teams/NYK/2025.html,/players/a/achiupr01.html,Precious Achiuwa,ng,C,6-8,225,4
2025,/teams/NYK/2025.html,/players/a/achiupr01.html,Precious Achiuwa,ng,C,6-8,225,4
2025,/teams/NYK/2025.html,/players/a/achiupr01.html,Precious Achiuwa,ng,C,6-8,225,4
2025,/teams/NYK/2025.html,/players/a/achiupr01.html,Precious Achiuwa,ng,C,6-8,225,4
2025,/teams/NYK/2025.html,/players/a/achiupr01.html,Precious Achiuwa,ng,C,6-8,225,4
2025,/teams/NYK/2025.html,/players/a/achiupr01.html,Precious Achiuwa,ng,C,6-8,225,4
2025,/teams/NYK/2025.html,/players/a/achiupr01.html,Precious Achiuwa,ng,C,6-8,225,4
2025,/teams/NYK/2025.html,/players/a/achiupr01.html,Precious Achiuwa,ng,C,6-8,225,4
2025,/teams/NYK/2025.html,/players/a/achiupr01.html,Precious Achiuwa,ng,C,6-8,225,4
2025,/teams/NYK/2025.html,/players/a/achiupr01.html,Precious Achiuwa,ng,C,6-8,225,4
2025,/teams/NYK/2025.html,/players/a/achiupr01.html,Precious Achiuwa,ng,C,6-8,225,4
2025,/teams/NYK/2025.html,/players/a/achiupr01.html,Precious Achiuwa,ng,C,6-8,225,4
2025,/teams/NYK/2025.html,/players/a/achiupr01.html,Precious Achiuwa,ng,C,6-8,225,4
2025,/teams/NYK/2025.html,/players/a/achiupr01.html,Precious Achiuwa,ng,C,6-8,225,4
2025,/teams/NYK/2025.html,/players/a/achiupr01.html,Precious Achiuwa,ng,C,6-8,225,4
2025,/teams/NYK/2025.html,/players/a/achiupr01.html,Precious Achiuwa,ng,C,6-8,225,4
2025,/teams/NYK/2025.html,/players/a/achiupr01.html,Precious Achiuwa,ng,C,6-8,225,4
2025,/teams/NYK/2025.html,/players/a/achiupr01.html,Precious Achiuwa,ng,C,6-8,225,4
2025,/teams/NYK/2025.html,/players/a/achiupr01.html,Precious Achiuwa,ng,C,6-8,225,4
2025,/teams/BOS/2025.html,/players/b/brownja02.html,Jaylen Brown,us,SF,6-6,223,8
2025,/teams/NYK/2025.html,/players/a/achiupr01.html,Precious Achiuwa,ng,C,6-8,225,4
2025,/teams/BOS/2025.html,/players/b/brownja02.html,Jaylen Brown,us,SF,6-6,223,8
2025,/teams/NYK/2025.html,/players/a/achiupr01.html,Precious Achiuwa,ng,C,6-8,225,4
2025,/teams/BOS/2025.html,/players/b/brownja02.html,Jaylen Brown,us,SF,6-6,223,8
2025,/teams/BOS/2025.html,/players/b/brownja02.html,Jaylen Brown,us,SF,6-6,223,8
2025,/teams/BOS/2025.html,/players/b/brownja02.html,Jaylen Brown,us,SF,6-6,223,8
2025,/teams/BOS/2025.html,/players/b/brownja02.html,Jaylen Brown,us,SF,6-6,223,8
2025,/teams/BOS/2025.html,/players/b/brownja02.html,Jaylen Brown,us,SF,6-6,223,8
2025,/teams/BOS/2025.html,/players/b/brownja02.html,Jaylen Brown,us,SF,6-6,223,8
2025,/teams/BOS/2025.html,/players/b/brownja02.html,Jaylen Brown,us,SF,6-6,223,8
2025,/teams/BOS/2025.html,/players/b/brownja02.html,Jaylen Brown,us,SF,6-6,223,8
2025,/teams/BOS/2025.html,/players/b/brownja02.html,Jaylen Brown,us,SF,6-6,223,8
2025,/teams/BOS/2025.html,/players/b/brownja02.html,Jaylen Brown,us,SF,6-6,223,8
2025,/teams/BOS/2025.html,/players/b/brownja02.html,Jaylen Brown,us,SF,6-6,223,8
2025,/teams/BOS/2025.html,/players/b/brownja02.html,Jaylen Brown,us,SF,6-6,223,8
2025,/teams/BOS/2025.html,/players/b/brownja02.html,Jaylen Brown,us,SF,6-6,223,8
2025,/teams/BOS/2025.html,/players/b/brownja02.html,Jaylen Brown,us,SF,6-6,223,8
2025,/teams/BOS/2025.html,/players/b/brownja02.html,Jaylen Brown,us,SF,6-6,223,8
2025,/teams/BOS/2025.html,/players/b/brownja02.html,Jaylen Brown,us,SF,6-6,223,8
2025,/teams/IND/2025.html,/players/b/bradlto01.html,Tony Bradley,us,C,6-10,248,6
2025,/teams/IND/2025.html,/players/b/bradlto01.html,Tony Bradley,us,C,6-10,248,6
2025,/teams/IND/2025.html,/players/b/bradlto01.html,Tony Bradley,us,C,6-10,248,6
2025,/teams/IND/2025.html,/players/b/bradlto01.html,Tony Bradley,us,C,6-10,248,6
2025,/teams/IND/2025.html,/players/b/bradlto01.html,Tony Bradley,us,C,6-10,248,6
2025,/teams/IND/2025.html,/players/b/bradlto01.html,Tony Bradley,us,C,6-10,248,6
2025,/teams/IND/2025.html,/players/b/bradlto01.html,Tony Bradley,us,C,6-10,248,6
2025,/teams/IND/2025.html,/players/b/bradlto01.html,Tony Bradley,us,C,6-10,248,6
2025,/teams/IND/2025.html,/players/b/bradlto01.html,Tony Bradley,us,C,6-10,248,6
2025,/teams/IND/2025.html,/players/b/bradlto01.html,Tony Bradley,us,C,6-10,248,6
2025,/teams/IND/2025.html,/players/b/bradlto01.html,Tony Bradley,us,C,6-10,248,6
2025,/teams/IND/2025.html,/players/b/bradlto01.html,Tony Bradley,us,C,6-10,248,6
2025,/teams/IND/2025.html,/players/b/bradlto01.html,Tony Bradley,us,C,6-10,248,6
2025,/teams/IND/2025.html,/players/b/bradlto01.html,Tony Bradley,us,C,6-10,248,6
2025,/teams/IND/2025.html,/players/b/bradlto01.html,Tony Bradley,us,C,6-10,248,6
2025,/teams/IND/2025.html,/players/b/bradlto01.html,Tony Bradley,us,C,6-10,248,6
2025,/teams/IND/2025.html,/players/b/bradlto01.html,Tony Bradley,us,C,6-10,248,6
2025,/teams/IND/2025.html,/players/b/bradlto01.html,Tony Bradley,us,C,6-10,248,6
2025,/teams/IND/2025.html,/players/b/bradlto01.html,Tony Bradley,us,C,6-10,248,6
2025,/teams/IND/2025.html,/players/b/bradlto01.html,Tony Bradley,us,C,6-10,248,6
2025,/teams/IND/2025.html,/players/b/bradlto01.html,Tony Bradley,us,C,6-10,248,6
2025,/teams/IND/2025.html,/players/b/bradlto01.html,Tony Bradley,us,C,6-10,248,6
2025,/teams/CHI/2025.html,/players/b/balllo01.html,Lonzo Ball,us,PG,6-6,190,5
2025,/teams/CHI/2025.html,/players/b/balllo01.html,Lonzo Ball,us,PG,6-6,190,5
2025,/teams/CHI/2025.html,/players/b/balllo01.html,Lonzo Ball,us,PG,6-6,190,5
2025,/teams/CHI/2025.html,/players/b/balllo01.html,Lonzo Ball,us,PG,6-6,190,5
2025,/teams/CHI/2025.html,/players/b/balllo01.html,Lonzo Ball,us,PG,6-6,190,5
2025,/teams/CHI/2025.html,/players/b/balllo01.html,Lonzo Ball,us,PG,6-6,190,5
2025,/teams/CHI/2025.html,/players/b/balllo01.html,Lonzo Ball,us,PG,6-6,190,5
2025,/teams/CHI/2025.html,/players/b/balllo01.html,Lonzo Ball,us,PG,6-6,190,5
2025,/teams/CHI/2025.html,/players/b/balllo01.html,Lonzo Ball,us,PG,6-6,190,5
2025,/teams/CHI/2025.html,/players/b/balllo01.html,Lonzo Ball,us,PG,6-6,190,5
2025,/teams/CHI/2025.html,/players/b/balllo01.html,Lonzo Ball,us,PG,6-6,190,5
2025,/teams/CHI/2025.html,/players/b/balllo01.html,Lonzo Ball,us,PG,6-6,190,5
2025,/teams/CHI/2025.html,/players/b/balllo01.html,Lonzo Ball,us,PG,6-6,190,5
2025,/teams/CHI/2025.html,/players/b/balllo01.html,Lonzo Ball,us,PG,6-6,190,5
2025,/teams/CHI/2025.html,/players/b/balllo01.html,Lonzo Ball,us,PG,6-6,190,5
2025,/teams/CHI/2025.html,/players/b/balllo01.html,Lonzo Ball,us,PG,6-6,190,5
2025,/teams/CHI/2025.html,/players/b/balllo01.html,Lonzo Ball,us,PG,6-6,190,5
2025,/teams/CHI/2025.html,/players/b/balllo01.html,Lonzo Ball,us,PG,6-6,190,5
2025,/teams/CHI/2025.html,/players/b/balllo01.html,Lonzo Ball,us,PG,6-6,190,5
2025,/teams/CHI/2025.html,/players/b/balllo01.html,Lonzo Ball,us,PG,6-6,190,5
2025,/teams/CHI/2025.html,/players/b/balllo01.html,Lonzo Ball,us,PG,6-6,190,5
2025,/teams/CHI/2025.html,/players/b/balllo01.html,Lonzo Ball,us,PG,6-6,190,5
2025,/teams/PHO/2025.html,/players/a/allengr01.html,Grayson Allen,us,SG,6-4,198,6
2025,/teams/PHO/2025.html,/players/a/allengr01.html,Grayson Allen,us,SG,6-4,198,6
2025,/teams/PHO/2025.html,/players/a/allengr01.html,Grayson Allen,us,SG,6-4,198,6
2025,/teams/PHO/2025.html,/players/a/allengr01.html,Grayson Allen,us,SG,6-4,198,6
2025,/teams/PHO/2025.html,/players/a/allengr01.html,Grayson Allen,us,SG,6-4,198,6
2025,/teams/PHO/2025.html,/players/a/allengr01.html,Grayson Allen,us,SG,6-4,198,6
2025,/teams/PHO/2025.html,/players/a/allengr01.html,Grayson Allen,us,SG,6-4,198,6
2025,/teams/PHO/2025.html,/players/a/allengr01.html,Grayson Allen,us,SG,6-4,198,6
2025,/teams/PHO/2025.html,/players/a/allengr01.html,Grayson Allen,us,SG,6-4,198,6
2025,/teams/PHO/2025.html,/players/a/allengr01.html,Grayson Allen,us,SG,6-4,198,6
2025,/teams/PHO/2025.html,/players/a/allengr01.html,Grayson Allen,us,SG,6-4,198,6
2025,/teams/PHO/2025.html,/players/a/allengr01.html,Grayson Allen,us,SG,6-4,198,6
2025,/teams/PHO/2025.html,/players/a/allengr01.html,Grayson Allen,us,SG,6-4,198,6
2025,/teams/PHO/2025.html,/players/a/allengr01.html,Grayson Allen,us,SG,6-4,198,6
2025,/teams/PHO/2025.html,/players/a/allengr01.html,Grayson Allen,us,SG,6-4,198,6
2025,/teams/PHO/2025.html,/players/a/allengr01.html,Grayson Allen,us,SG,6-4,198,6
2025,/teams/PHO/2025.html,/players/a/allengr01.html,Grayson Allen,us,SG,6-4,198,6
2025,/teams/PHO/2025.html,/players/a/allengr01.html,Grayson Allen,us,SG,6-4,198,6
2025,/teams/PHO/2025.html,/players/a/allengr01.html,Grayson Allen,us,SG,6-4,198,6
